"collection"	"year"	"title"	"author"	"journal"	"doi"
"CESAB"	"2017"	"Bioinvasion triggers rapid evolution of life histories in freshwater snails"	"Chapuis, Elodie ; Lamy, Thomas ; Pointier, Jean-Pierre ; Juillet, Nicolas ; Ségard, Adeline ; Jarne, Philippe ; David, Patrice"	"The American Naturalist"	"10.1086/693854"
"CESAB"	"2017"	"Attitudes and norms affecting scientists' data reuse"	"Curty, Renata Gonçalves ; Crowston, Kevin ; Specht, Alison ; Grant, Bruce W. ; Dalton, Elizabeth D."	"PLoS ONE"	"10.1371/journal.pone.0189288"
"CESAB"	"2017"	"ConR: An R package to assist large-scale multispecies preliminary conservation assessments using distribution data"	"Dauby, Gilles ; Stévart, Tariq ; Droissart, Vincent ; Cosiaux, Ariane ; Deblauwe, Vincent ; Simo-Droissart, Murielle ; Sosef, Marc S. M. ; Lowry, Porter P. ; Schatz, George E. ; Gereau, Roy E. ; Couvreur, Thomas L. P."	"Ecology and Evolution"	"10.1002/ece3.3704"
"CESAB"	"2017"	"Towards a thesaurus of plant characteristics: an ecological contribution"	"Garnier, Eric ; Stahl, Ulrike ; Laporte, Marie-Angélique ; Kattge, Jens ; Mougenot, Isabelle ; Kühn, Ingolf ; Laporte, Baptiste ; Amiaud, Bernard ; Ahrestani, Farshid S. ; Bönisch, Gerhard ; Bunker, Daniel E. ; Cornelissen, J. Hans C. ; Díaz, Sandra ; Enquist, Brian J. ; Gachet, Sophie ; Jaureguiberry, Pedro ; Kleyer, Michael ; Lavorel, Sandra ; Maicher, Lutz ; Pérez-Harguindeguy, Natalia ; Poorter, Hendrik ; Schildhauer, Mark P. ; Shipley, Bill ; Violle, Cyrille ; Weiher, Evan ; Wirth, Christian ; Wright, Ian J. ; Klotz, Stefan"	"Journal of Ecology"	"10.1111/1365-2745.12698"
"CESAB"	"2017"	"funrar: An R package to characterize functional rarity"	"Grenié, Matthias ; Denelle, Pierre ; Tucker, Caroline M. ; Munoz, François ; Violle, Cyrille"	"Diversity and Distributions"	"10.1111/ddi.12629"
"CESAB"	"2017"	"Best practices for virtual participation in meetings: Experiences from synthesis centers"	"Hampton, Stephanie E. ; Halpern, Benjamin S. ; Winter, Marten ; Balch, Jennifer K. ; Parker, John N. ; Baron, Jill S. ; Palmer, Margaret A. ; Schildhauer, Mark P. ; Bishop, Pamela ; Meagher, Thomas R. ; Specht, Alison"	"The Bulletin of the Ecological Society of America"	"10.1002/bes2.1290"
"CESAB"	"2017"	"Does the impact of biodiversity differ between emerging and endemic pathogens? The need to separate the concepts of hazard and risk"	"Hosseini, Parviez R. ; Mills, James N. ; Prieur-Richard, Anne-Hélène ; Ezenwa, Vanessa O. ; Bailly, Xavier ; Rizzoli, Annapaola ; Suzán, Gerardo ; Vittecoq, Marion ; García-Peña, Gabriel E. ; Daszak, Peter ; Guégan, Jean-François ; Roche, Benjamin"	"Philosophical Transactions of the Royal Society B: Biological Sciences"	"10.1098/rstb.2016.0129"
"CESAB"	"2017"	"Extensions of Island Biogeography Theory predict the scaling of functional trait composition with habitat area and isolation"	"Jacquet, Claire ; Mouillot, David ; Kulbicki, Michel ; Gravel, Dominique"	"Ecology Letters"	"10.1111/ele.12716"
"CESAB"	"2017"	"Drying as a primary hydrological determinant of biodiversity in river systems: a broad-scale analysis"	"Leigh, Catherine ; Datry, Thibault"	"Ecography"	"10.1111/ecog.02230"
"CESAB"	"2017"	"IRBAS: An online database to collate, analyze, and synthesize data on the biodiversity and ecology of intermittent rivers worldwide"	"Leigh, Catherine ; Laporte, Baptiste ; Bonada, Núria ; Fritz, Ken ; Pella, Hervé ; Sauquet, Eric ; Tockner, Klement ; Datry, Thibault"	"Ecology and Evolution"	"10.1002/ece3.2679"
"CESAB"	"2017"	"Relationships among site characteristics, taxonomical structure and functional trait distribution of arthropods in forest, urban and agricultural soils of Southern Italy"	"Maisto, Giulia ; Milano, Vittoria ; Santorufo, Lucia"	"Ecological Research"	"10.1007/s11284-017-1464-1"
"CESAB"	"2017"	"Ecology and feeding habits drive infection of water bugs with mycobacterium ulcerans"	"Meyin A. Ebong, Solange ; García-Peña, Gabriel E. ; Pluot-Sigwalt, Dominique ; Marsollier, Laurent ; Le Gall, Philippe ; Eyangoh, Sara ; Guégan, Jean-François"	"EcoHealth"	"10.1007/s10393-017-1228-y"
"CESAB"	"2017"	"European butterfly populations vary in sensitivity to weather across their geographical ranges"	"Mills, Simon C. ; Oliver, Tom H. ; Bradbury, Richard B. ; Gregory, Richard D. ; Brereton, Tom M. ; Kühn, Elisabeth ; Kuussaari, Mikko ; Musche, Martin ; Roy, David B. ; Schmucki, Reto ; Stefanescu, Constantí ; van Swaay, Chris A. M. ; Evans, Karl L."	"Global Ecology and Biogeography"	"10.1111/geb.12659"
"CESAB"	"2017"	"Responses of coral reef fishes to past climate changes are related to life-history traits"	"Ottimofiore, Eduardo ; Albouy, Camille ; Leprieur, Fabien ; Descombes, Patrice ; Kulbicki, Michel ; Mouillot, David ; Parravicini, Valeriano ; Pellissier, Loïc"	"Ecology and Evolution"	"10.1002/ece3.2800"
"CESAB"	"2017"	"Biodiversity in perennial and intermittent rivers: A meta-analysis"	"Soria, Maria ; Leigh, Catherine ; Datry, Thibault ; Bini, Luis Mauricio ; Bonada, Núria"	"Oikos"	"10.1111/oik.04118"
"CESAB"	"2017"	"Exploring the floristic diversity of tropical Africa"	"Sosef, Marc S. M. ; Dauby, Gilles ; Blach-Overgaard, Anne ; van der Burgt, Xander ; Catarino, Luís ; Damen, Theo ; Deblauwe, Vincent ; Dessein, Steven ; Dransfield, John ; Droissart, Vincent ; Duarte, Maria Cristina ; Engledow, Henry ; Fadeur, Geoffrey ; Figueira, Rui ; Gereau, Roy E. ; Hardy, Oliver J. ; Harris, David J. ; de Heij, Janneke ; Janssens, Steven B. ; Klomberg, Yannick ; Ley, Alexandra C. ; MacKinder, Barbara A. ; Meerts, Pierre ; van de Poel, Jeike L. ; Sonké, Bonaventure ; Stévart, Tariq ; Stoffelen, Piet ; Svenning, Jens-Christian ; Sepulchre, Pierre ; Zaiss, Rainer ; Wieringa, Jan J. ; Couvreur, Thomas L. P."	"BMC Biology"	"10.1186/s12915-017-0356-8"
"CESAB"	"2017"	"A common toolbox to understand, monitor or manage rarity? A response to Carmona et al."	"Violle, Cyrille ; Thuiller, Wilfried ; Mouquet, Nicolas ; Munoz, François ; Kraft, Nathan J. B. ; Cadotte, Marc W. ; Livingstone, Stuart W. ; Grenié, Matthias ; Mouillot, David"	"Trends in Ecology & Evolution"	"10.1016/j.tree.2017.10.001"
"CESAB"	"2017"	"Functional rarity: The ecology of outliers"	"Violle, Cyrille ; Thuiller, Wilfried ; Mouquet, Nicolas ; Munoz, François ; Kraft, Nathan J. B. ; Cadotte, Marc W. ; Livingstone, Stuart W. ; Mouillot, David"	"Trends in Ecology & Evolution"	"10.1016/j.tree.2017.02.002"
"CESAB"	"2018"	"Forest humus forms as a playground for studying aboveground-belowground relationships: Part 1, Theoretical backgrounds"	"Aubert, Michaël ; Bureau, Fabrice"	"Applied Soil Ecology"	"10.1016/j.apsoil.2017.09.004"
"CESAB"	"2018"	"Intraspecific body size variability in soil organisms at a European scale: Implications for functional biogeography"	"Bonfanti, Jonathan ; Hedde, Mickaël ; Joimel, Sophie ; Krogh, Paul Henning ; Violle, Cyrille ; Nahmani, Johanne ; Cortet, Jérôme"	"Functional Ecology"	"10.1111/1365-2435.13194"
"CESAB"	"2018"	"Trait matching and phylogeny as predictors of predator–prey interactions involving ground beetles"	"Brousseau, Pierre Marc ; Gravel, Dominique ; Handa, I. Tanya"	"Functional Ecology"	"10.1111/1365-2435.12943"
"CESAB"	"2018"	"Functional traits modulate the response of alien plants along abiotic and biotic gradients"	"Carboni, Marta ; Calderon-Sanou, Irene ; Pollock, Laura J. ; Violle, Cyrille ; Consortium, DivGrass ; Thuiller, Wilfried"	"Global Ecology and Biogeography"	"10.1111/geb.12775"
"CESAB"	"2018"	"Constraints on the functional trait space of aquatic invertebrates in bromeliads"	"Céréghino, Régis ; Pillar, Valério D. ; Srivastava, Diane S. ; de Omena, Paula M. ; MacDonald, A. Andrew M. ; Barberis, Ignacio M. ; Corbara, Bruno ; Guzman, Laura M. ; Leroy, Céline ; Ospina Bautista, Fabiola ; Romero, Gustavo Q. ; Trzcinski, M. Kurtis ; Kratina, Pavel ; Debastiani, Vanderlei J. ; Gonçalves, Ana Z. ; Marino, Nicholas A. C. ; Farjalla, Vinicius F. ; Richardson, Barbara A. ; Richardson, Michael J. ; Dézerald, Olivier ; Gilbert, Benjamin ; Petermann, Jana ; Talaga, Stanislas ; Piccoli, Gustavo C. O. ; Jocqué, Merlijn ; Montero, Guillermo"	"Functional Ecology"	"10.1111/1365-2435.13141"
"CESAB"	"2018"	"Low extinction risk for an important plant resource: Conservation assessments of continental African palms (Arecaceae/Palmae)"	"Cosiaux, Ariane ; Gardiner, Lauren M. ; Stauffer, Fred W. ; Bachman, Steven P. ; Sonké, Bonaventure ; Baker, William J. ; Couvreur, Thomas L. P."	"Biological Conservation"	"10.1016/j.biocon.2018.02.025"
"CESAB"	"2018"	"Unraveling rain forest biodiversity: An interview with Thomas Couvreur"	"Couvreur, Thomas L. P."	"BMC Biology"	"10.1186/s12915-018-0594-4"
"CESAB"	"2018"	"Flow intermittence and ecosystem services in rivers of the Anthropocene"	"Datry, Thibault ; Boulton, Andrew J. ; Bonada, Núria ; Fritz, Ken ; Leigh, Catherine ; Sauquet, Eric ; Tockner, Klement ; Hugueny, Bernard ; Dahm, Clifford N."	"Journal of Applied Ecology"	"10.1111/1365-2664.12941"
"CESAB"	"2018"	"Beyond trees: Biogeographical regionalization of tropical Africa"	"Droissart, Vincent ; Dauby, Gilles ; Hardy, Oliver J. ; Deblauwe, Vincent ; Harris, David J. ; Janssens, Steven B. ; MacKinder, Barbara A. ; Blach-Overgaard, Anne ; Sonké, Bonaventure ; Sosef, Marc S. M. ; Stévart, Tariq ; Svenning, Jens-Christian ; Wieringa, Jan J. ; Couvreur, Thomas L. P."	"Journal of Biogeography"	"10.1111/jbi.13190"
"CESAB"	"2018"	"Plant functional diversity and the biogeography of biomes in North and South America"	"Echeverría-Londoño, Susy ; Enquist, Brian J. ; Neves, Danilo M. ; Violle, Cyrille ; Boyle, Brad ; Kraft, Nathan J. B. ; Maitner, Brian S. ; McGill, Brian J. ; Peet, Robert K. ; Sandel, Brody ; Smith, Stephen A. ; Svenning, Jens-Christian ; Wiser, Susan K. ; Kerkhoff, Andrew J."	"Frontiers in Ecology and Evolution"	"10.3389/fevo.2018.00219"
"CESAB"	"2018"	"Crop competition in winter wheat has a higher potential than farming practices to regulate weeds"	"Gaba, Sabrina ; Caneill, Jacques ; Nicolardot, Bernard ; Perronne, Rémi ; Bretagnolle, Vincent"	"Ecosphere"	"10.1002/ecs2.2413"
"CESAB"	"2018"	"Functional rarity of coral reef fishes at the global scale: Hotspots and challenges for conservation"	"Grenié, Matthias ; Mouillot, David ; Villéger, Sébastien ; Denelle, Pierre ; Tucker, Caroline M. ; Munoz, François ; Violle, Cyrille"	"Biological Conservation"	"10.1016/j.biocon.2018.08.011"
"CESAB"	"2018"	"A combinatorial analysis using observational data identifies species that govern ecosystem functioning"	"Jaillard, Benoît ; Deleporte, Philippe ; Loreau, Michel ; Violle, Cyrille"	"PLoS ONE"	"10.1371/journal.pone.0201135"
"CESAB"	"2018"	"An a posteriori species clustering for quantifying the effects of species interactions on ecosystem functioning"	"Jaillard, Benoît ; Richon, Camille ; Deleporte, Philippe ; Loreau, Michel ; Violle, Cyrille"	"Methods in Ecology and Evolution"	"10.1111/2041-210X.12920"
"CESAB"	"2018"	"Effect of geogenic lead on fungal and collembolan communities in garden topsoil"	"Joimel, Sophie ; Capiaux, Hervé ; Schwartz, Christophe ; Hedde, Mickaël ; Lebeau, Thierry ; Le Guern, Cécile ; Nahmani, Johanne ; Pernin, Céline ; Salmon, Sandrine ; Santorufo, Lucia ; Béchet, Béatrice ; Cortet, Jérôme"	"Pedosphere"	"10.1016/S1002-0160(18)60022-0"
"CESAB"	"2018"	"Are Collembola \"flying\" onto green roofs?"	"Joimel, Sophie ; Grard, Baptiste ; Auclerc, Apolline ; Hedde, Mickaël ; Le Doaré, Nolwenn ; Salmon, Sandrine ; Chenu, Claire"	"Ecological Engineering"	"10.1016/j.ecoleng.2017.12.002"
"CESAB"	"2018"	"Macroecological and macroevolutionary patterns emerge in the universe of GNU/Linux operating systems"	"Keil, Petr ; MacDonald, A. Andrew M. ; Ramirez, Kelly S. ; Bennett, Joanne M. ; García-Peña, Gabriel E. ; Yguel, Benjamin ; Bourgeois, Bérenger ; Meyer, Carsten"	"Ecography"	"10.1111/ecog.03424"
"CESAB"	"2018"	"A global checklist of the bombycoidea (insecta: Lepidoptera)"	"Kitching, Ian J. ; Rougerie, Rodolphe ; Zwick, Andreas ; Hamilton, Chris ; St Laurent, Ryan ; Naumann, Stefan ; Ballesteros-Mejia, Liliana ; Kawahara, Akito"	"Biodiversity Data Journal"	"10.3897/bdj.6.e22236"
"CESAB"	"2018"	"Tree size and climatic water deficit control root to shoot ratio in individual trees globally"	"Ledo, Alicia ; Paul, Keryn I. ; Burslem, David F. R. P. ; Ewel, John J. ; Barton, Craig V. M. ; Battaglia, Michael ; Brooksbank, Kim ; Carter, Jennifer ; Eid, Tron Haakon ; England, Jacqueline R. ; Fitzgerald, Anthony ; Jonson, Justin ; Mencuccini, Maurizio ; Montagu, Kelvin D. ; Montero, Gregorio ; Mugasha, Wilson Ancelm ; Pinkard, Elizabeth ; Roxburgh, Stephen H. ; Ryan, Casey M. ; Ruiz-Peinado, Ricardo ; Sochacki, Stan ; Specht, Alison ; Wildy, Daniel ; Wirth, Christian ; Zerihun, Ayalsew ; Chave, Jérôme"	"New Phytologist"	"10.1111/nph.14863"
"CESAB"	"2018"	"What makes trait–abundance relationships when both environmental filtering and stochastic neutral dynamics are at play?"	"Loranger, Jessy ; Munoz, François ; Shipley, Bill ; Violle, Cyrille"	"Oikos"	"10.1111/oik.05398"
"CESAB"	"2018"	"Habitat modelling of tracking data from multiple marine predators identifies important areas in the Southern Indian Ocean"	"Reisinger, Ryan R. ; Raymond, Ben ; Hindell, Mark A. ; Bester, Marthán N. ; Crawford, Robert J. M. ; Davies, Delia ; de Bruyn, P. J. Nico ; Dilley, Ben J. ; Kirkman, Stephen P. ; Makhado, Azwianewi B. ; Ryan, Peter G. ; Schoombie, Stefan ; Stevens, Kim ; Sumner, Michael D. ; Tosh, Cheryl A. ; Wege, Mia ; Whitehead, Thomas Otto ; Wotherspoon, Simon ; Pistorius, Pierre A."	"Diversity and Distributions"	"10.1111/ddi.12702"
"CESAB"	"2018"	"Spatial patterns and climate relationships of major plant traits in the New World differ between woody and herbaceous species"	"Símová, Irena ; Violle, Cyrille ; Svenning, Jens-Christian ; Kattge, Jens ; Engemann, Kristine ; Sandel, Brody ; Peet, Robert K. ; Wiser, Susan K. ; Blonder, Benjamin ; McGill, Brian J. ; Boyle, Brad ; Morueta-Holme, Naia ; Kraft, Nathan J. B. ; van Bodegom, Peter M. ; Gutiérrez, Alvaro G. ; Bahn, Michael ; Ozinga, Wim A. ; Tószögyová, Anna ; Enquist, Brian J."	"Journal of Biogeography"	"10.1111/jbi.13171"
"CESAB"	"2018"	"What good is weed diversity?"	"Storkey, Jonathan ; Neve, P."	"Weed Research"	"10.1111/wre.12310"
"CESAB"	"2018"	"Functional structure and composition of Collembola and soil macrofauna communities depend on abiotic parameters in derelict soils"	"Vincent, Quentin ; Leyval, Corinne ; Beguiristain, Thierry ; Auclerc, Apolline"	"Applied Soil Ecology"	"10.1016/j.apsoil.2018.07.002"
"CESAB"	"2019"	"The paradox of re-oligotrophication: The role of bottom-up versus top-down controls on the phytoplankton community"	"Anneville, Orlane ; Chang, C. W. ; Dur, Gaël ; Souissi, S. ; Rimet, F. ; Hsieh, C. H."	"Oikos"	"10.1111/oik.06399"
"CESAB"	"2019"	"Important at-sea areas of colonial breeding marine predators on the Southern Patagonian Shelf"	"Baylis, Alastair M. M. ; Tierney, Megan ; Orben, Rachael A. ; Warwick-Evans, Victoria ; Wakefield, Ewan ; Grecian, W. James ; Trathan, Philip N. ; Reisinger, Ryan R. ; Ratcliffe, Norman ; Croxall, John ; Campioni, Letizia ; Catry, Paulo ; Crofts, Sarah ; Boersma, P. Dee ; Galimberti, Filippo ; Granadeiro, Jose ; Handley, Jonathan ; Hayes, Sean ; Hedd, April ; Masello, Juan F. ; Montevecchi, William A. ; Pütz, Klemens ; Quillfeldt, Petra ; Rebstock, Ginger A. ; Sanvito, Simona ; Staniland, Iain J. ; Brickle, Paul"	"Scientific Reports"	"10.1038/s41598-019-44695-1"
"CESAB"	"2019"	"What makes a weed a weed? A large-scale evaluation of arable weeds through a functional lens"	"Bourgeois, Bérenger ; Munoz, François ; Fried, Guillaume ; Mahaut, Lucie ; Armengot, Laura ; Denelle, Pierre ; Storkey, Jonathan ; Gaba, Sabrina ; Violle, Cyrille"	"American Journal of Botany"	"10.1002/ajb2.1213"
"CESAB"	"2019"	"Experimental and empirical evidence shows that reducing weed control in winter cereal fields is a viable strategy for farmers"	"Catarino, Rui ; Gaba, Sabrina ; Bretagnolle, Vincent"	"Scientific Reports"	"10.1038/s41598-019-45315-8"
"CESAB"	"2019"	"Consumptive effects and mismatch in predator–prey turnover rates cause inversion of biomass pyramids"	"de Omena, Paula M. ; Srivastava, Diane S. ; Romero, Gustavo Q."	"Oecologia"	"10.1007/s00442-019-04394-0"
"CESAB"	"2019"	"Distinguishing the signatures of local environmental filtering and regional trait range limits in the study of trait–environment relationships"	"Denelle, Pierre ; Violle, Cyrille ; Munoz, François"	"Oikos"	"10.1111/oik.05851"
"CESAB"	"2019"	"The commonness of rarity: Global and future distribution of rarity across land plants"	"Enquist, Brian J. ; Feng, Xiao ; Boyle, Brad ; Maitner, Brian S. ; Newman, Erica A. ; Jorgensen, Peter Møller ; Roehrdanz, Patrick R. ; Thiers, Barbara M. ; Burger, Joseph R. ; Corlett, Richard T. ; Couvreur, Thomas L. P. ; Dauby, Gilles ; Donoghue, John C. ; Foden, Wendy ; Lovett, Jon C. ; Marquet, Pablo A. ; Merow, Cory ; Midgley, Guy ; Morueta-Holme, Naia ; Neves, Danilo M. ; Oliveira-Filho, Ary T. ; Kraft, Nathan J. B. ; Park, Daniel S. ; Peet, Robert K. ; Pillet, Michiel ; Serra-Diaz, Josep M. ; Sandel, Brody ; Schildhauer, Mark P. ; Símová, Irena ; Violle, Cyrille ; Wieringa, Jan J. ; Wiser, Susan K. ; Hannah, Lee ; Svenning, Jens-Christian ; McGill, Brian J."	"Science Advances"	"10.1126/sciadv.aaz0414"
"CESAB"	"2019"	"Early colonisation of constructed technosols by macro-invertebrates"	"Hedde, Mickaël ; Nahmani, Johanne ; Séré, Geoffroy ; Auclerc, Apolline ; Cortet, Jérôme"	"Journal of Soils and Sediments"	"10.1007/s11368-018-2142-9"
"CESAB"	"2019"	"Movement responses to environment: Fast inference of variation among southern elephant seals with a mixed effects model"	"Jonsen, Ian D. ; McMahon, Clive R. ; Patterson, T. A. ; Auger-Méthé, M. ; Harcourt, Rob ; Hindell, Mark A. ; Bestley, S."	"Ecology"	"10.1002/ecy.2566"
"CESAB"	"2019"	"Remote reefs and seamounts are the last refuges for marine predators across the Indo-Pacific"	"Letessier, Tom B. ; Mouillot, David ; Bouchet, Phil J. ; Vigliola, Laurent ; Fernandes, Marjorie C. ; Thompson, Chris ; Boussarie, Germain ; Turner, Jemma ; Juhel, Jean-Baptiste ; Maire, Eva ; Caley, M. J. ; Koldewey, Heather J. ; Friedlander, Alan M. ; Sala, Enric ; Meeuwig, Jessica J."	"PLoS Biology"	"10.1371/journal.pbio.3000366"
"CESAB"	"2019"	"A functional diversity approach of crop sequences reveals that weed diversity and abundance show different responses to environmental variability"	"Mahaut, Lucie ; Gaba, Sabrina ; Fried, Guillaume"	"Journal of Applied Ecology"	"10.1111/1365-2664.13389"
"CESAB"	"2019"	"Trait structure and redundancy determine sensitivity to disturbance in marine fish communities"	"McLean, Matthew ; Auber, Arnaud ; Graham, Nicholas A. J. ; Houk, Peter ; Villéger, Sébastien ; Violle, Cyrille ; Thuiller, Wilfried ; Wilson, Shaun K. ; Mouillot, David"	"Global Change Biology"	"10.1111/gcb.14662"
"CESAB"	"2019"	"What is a tree in the Mediterranean Basin hotspot? A critical analysis"	"Médail, Frédéric ; Monnet, Anne-Christine ; Pavon, Daniel ; Nikolic, Toni ; Dimopoulos, Panayotis ; Bacchetta, Gianluigi ; Arroyo, Juan ; Barina, Zoltán ; Cheikh Albassatneh, Marwan ; Domina, Gianniantonio ; Fady, Bruno ; Matevski, Vlado ; Mifsud, Stephen ; Leriche, Agathe"	"Forest Ecosystems"	"10.1186/s40663-019-0170-6"
"CESAB"	"2019"	"The contribution of spatial mass effects to plant diversity in arable fields"	"Metcalfe, Helen ; Hassall, Kirsty L. ; Boinot, Sébastien ; Storkey, Jonathan"	"Journal of Applied Ecology"	"10.1111/1365-2664.13414"
"CESAB"	"2019"	"Testing the generality of below-ground biomass allometry across plant functional types"	"Paul, Keryn I. ; Larmour, John ; Specht, Alison ; Zerihun, Ayalsew ; Ritson, Peter ; Roxburgh, Stephen H. ; Sochacki, Stan ; Lewis, Tom ; Barton, Craig V. M. ; England, Jacqueline R. ; Battaglia, Michael ; O'Grady, Anthony ; Pinkard, Elizabeth ; Applegate, Grahame ; Jonson, Justin ; Brooksbank, Kim ; Sudmeyer, Rob ; Wildy, Daniel ; Montagu, Kelvin D. ; Bradford, Matt ; Butler, Don ; Hobbs, Trevor"	"Forest Ecology and Management"	"10.1016/j.foreco.2018.08.043"
"CESAB"	"2019"	"Energetic equivalence underpins the size structure of tree and phytoplankton communities"	"Perkins, Daniel M. ; Perna, Andrea ; Adrian, Rita ; Cermeño, Pedro ; Gaedke, Ursula ; Huete-Ortega, Maria ; White, Ethan P. ; Yvon-Durocher, Gabriel"	"Nature Communications"	"10.1038/s41467-018-08039-3"
"CESAB"	"2019"	"A third of the tropical African flora is potentially threatened with extinction"	"Stévart, Tariq ; Dauby, Gilles ; Lowry, Porter P. ; Blach-Overgaard, Anne ; Droissart, Vincent ; Harris, David J. ; MacKinder, Barbara A. ; Schatz, George E. ; Sonké, Bonaventure ; Sosef, Marc S. M. ; Svenning, Jens-Christian ; Wieringa, Jan J. ; Couvreur, Thomas L. P."	"Science Advances"	"10.1126/sciadv.aax9444"
"CESAB"	"2020"	"A global food plant dataset for wild silkmoths and hawkmoths and its use in documenting polyphagy of their caterpillars (Lepidoptera: Bombycoidea: Saturniidae, Sphingidae)"	"Ballesteros-Mejia, Liliana ; Arnal, Pierre ; Hallwachs, Winnie ; Haxaire, Jean ; Janzen, Daniel ; Kitching, Ian J. ; Rougerie, Rodolphe"	"Biodiversity Data Journal"	"10.3897/BDJ.8.e60027"
"CESAB"	"2020"	"Weed diversity is driven by complex interplay between multi-scale dispersal and local filtering"	"Bourgeois, Bérenger ; Gaba, Sabrina ; Plumejeaud, Christine ; Bretagnolle, Vincent"	"Proceedings of the Royal Society B: Biological Sciences"	"10.1098/rspb.2020.1118"
"CESAB"	"2020"	"Extreme environmental conditions reduce coral reef fish biodiversity and productivity"	"Brandl, Simon J. ; Johansen, Jacob L. ; Casey, Jordan M. ; Tornabene, Luke ; Morais, Renato A. ; Burt, John A."	"Nature Communications"	"10.1038/s41467-020-17731-2"
"CESAB"	"2020"	"Desiccation resistance traits predict freshwater invertebrate survival and community response to drought scenarios in a Neotropical ecosystem"	"Céréghino, Régis ; Françoise, Léa ; Bonhomme, Camille ; Carrias, Jean-François ; Compin, Arthur ; Corbara, Bruno ; Jassey, Vincent ; Leflaive, Joséphine ; Rota, Thibaut ; Farjalla, Vinicius F. ; Leroy, Céline"	"Ecological Indicators"	"10.1016/j.ecolind.2020.106839"
"CESAB"	"2020"	"Long-term warming destabilizes aquatic ecosystems through weakening biodiversity-mediated causal networks"	"Chang, Chun Wei ; Ye, Hao ; Miki, Takeshi ; Deyle, Ethan R. ; Souissi, Sami ; Anneville, Orlane ; Adrian, Rita ; Chiang, Yin-Ru ; Ichise, Satoshi ; Kumagai, Michio ; Matsuzaki, Shinichiro S. ; Shiah, Fuh-Kwo ; Wu, Jiunn-Tzong ; hao Hsieh, Chih ; Sugihara, George"	"Global Change Biology"	"10.1111/gcb.15323"
"CESAB"	"2020"	"A comprehensive, genus-level time-calibrated phylogeny of the tree flora of Mediterranean Europe and an assessment of its vulnerability"	"Cheikh Albassatneh, Marwan ; Escudero, Marcial ; Ponger, Loic ; Monnet, Anne-Christine ; Arroyo, Juan ; Nikolic, Toni ; Bacchetta, Gianluigi ; Bagnoli, Francesca ; Dimopoulos, Panayotis ; Leriche, Agathe ; Médail, Frédéric ; Roig, Anne ; Spanu, Ilaria ; Vendramin, Giovanni Giuseppe ; Hampe, Arndt ; Fady, Bruno"	"Botany Letters"	"10.1080/23818107.2019.1684360"
"CESAB"	"2020"	"Access and allocation in global biodiversity governance: A review"	"Coolsaet, Brendan ; Dawson, Neil ; Rabitz, Florian ; Lovera, Simone"	"International Environmental Agreements: Politics, Law and Economics"	"10.1007/s10784-020-09476-6"
"CESAB"	"2020"	"Cradles and museums of generic plant diversity across tropical Africa"	"Dagallier, L. M. ; Janssens, Steven B. ; Dauby, Gilles ; Blach-Overgaard, Anne ; MacKinder, Barbara A. ; Droissart, Vincent ; Svenning, Jens-Christian ; Sosef, Marc S. M. ; Stévart, Tariq ; Harris, David J. ; Sonké, Bonaventure ; Wieringa, Jan J. ; Hardy, Oliver J. ; Couvreur, Thomas L. P."	"New Phytologist"	"10.1111/nph.16293"
"CESAB"	"2020"	"FAIRness literacy: The achilles' heel of applying FAIR principles"	"David, Romain ; Mabile, Laurence ; Specht, Alison ; Stryeck, Sarah ; Thomsen, Mogens ; Yahia, Mohamed ; Jonquet, Clement ; Dollé, Laurent ; Jacob, Daniel ; Bailo, Daniele ; Bravo, Elena ; Gachet, Sophie ; Gunderman, Hannah ; Hollebecq, Jean-Eudes ; Ioannidis, Vassilios ; Le Bras, Yvan ; Lerigoleur, Emilie ; Cambon-Thomsen, Anne"	"Data Science Journal"	"10.5334/dsj-2020-032"
"CESAB"	"2020"	"Generalist plants are more competitive and more functionally similar to each other than specialist plants: insights from network analyses"	"Denelle, Pierre ; Violle, Cyrille ; Munoz, François"	"Journal of Biogeography"	"10.1111/jbi.13848"
"CESAB"	"2020"	"Weeds enhance multifunctionality in arable lands in South-West of France"	"Gaba, Sabrina ; Cheviron, Nathalie ; Perrot, Thomas ; Piutti, Séverine ; Gautier, Jean-Luc ; Bretagnolle, Vincent"	"Frontiers in Sustainable Food Systems"	"10.3389/fsufs.2020.00071"
"CESAB"	"2020"	"Is prediction of species richness from stacked species distribution models biased by habitat saturation?"	"Grenié, Matthias ; Violle, Cyrille ; Munoz, François"	"Ecological Indicators"	"10.1016/j.ecolind.2019.105970"
"CESAB"	"2020"	"Phylogenomic approaches reveal how climate shapes patterns of genetic diversity in an African rain forest tree species"	"Helmstetter, Andrew J. ; Amoussou, Biowa E. N. ; Bethune, Kevin ; Kamdem, Narcisse G. ; Glèlè Kakaï, Romain ; Sonké, Bonaventure ; Couvreur, Thomas L. P."	"Molecular Ecology"	"10.1111/mec.15572"
"CESAB"	"2020"	"Individualistic evolutionary responses of Central African rain forest plants to Pleistocene climatic fluctuations"	"Helmstetter, Andrew J. ; Béthune, Kevin ; Kamdem, Narcisse G. ; Sonké, Bonaventure ; Couvreur, Thomas L.P."	"Proceedings of the National Academy of Sciences of the United States of America"	"10.1073/pnas.2001018117"
